CIR,2007,2008,2009,2010,2012,2013,2014,2015
11001,25,26,30,30,25,28,32,30
11002,20,17,19,22,23,24,31,33
11003,61,61,57,56,56,55,49,48
11004,67,69,78,82,87,96,98,95
11006,21,20,20,20,22,24,25,24
12001,2,3,4,4,5,5,5,5
12002,45,45,45,58,60,59,60,61
12003,12,12,12,16,25,27,27,27
13001,250,251,259,281,372,388,404,473
13002,17,17,17,17,18,20,20,17
13003,9,9,9,9,10,10,13,14
13005,11,11,11,11,12,13,14,15
13006,5,5,5,5,5,5,5,5
13008,12,13,13,13,13,13,12,11
13009,16,16,17,18,18,18,24,27
14001,68,66,76,85,96,96,91,85
15001,60,66,64,62,62,62,63,63
15002,70,75,77,83,97,100,96,95
15003,54,66,69,70,83,88,88,89
15004,31,30,31,37,54,54,55,56
15006,305,322,326,342,365,399,454,472
15008,48,50,51,50,54,55,53,47
15009,41,41,45,54,71,72,72,68
15010,8,8,10,10,10,10,10,10
15011,38,33,33,32,36,36,36,34
15012,16,22,21,23,23,31,32,33
15014,19,19,19,18,35,35,35,37
16001,53,54,56,56,61,62,62,62
17001,34,35,36,37,46,52,54,59
17002,10,13,9,9,10,11,14,14
17003,9,9,10,10,11,12,13,13
17004,14,15,15,14,13,13,13,13
17005,15,12,15,15,22,22,22,25
17006,42,51,52,65,82,81,82,83
17007,10,12,12,10,10,11,12,12
21002,6,2,4,5,13,14,14,17
21003,12,13,13,12,12,11,11,11
21004,12,14,14,13,15,15,15,15
21005,16,19,24,20,20,20,20,20
21006,12,10,10,10,10,8,8,8
21007,24,25,25,16,22,32,32,31
21008,63,64,64,64,62,61,61,62
21011,7,7,8,14,14,15,15,16
21014,16,16,16,13,23,23,26,28
21016,148,146,147,180,200,207,211,217
21017,10,7,7,7,6,5,9,9
22001,10,10,10,10,10,12,13,13
22002,10,8,8,8,6,6,6,9
22004,86,87,87,89,97,97,97,97
22005,16,16,16,16,17,18,20,24
22006,6,6,6,6,6,6,6,6
22009,40,40,40,40,40,40,39,31
22011,9,9,9,9,9,9,9,9
23001,530,539,533,532,634,649,635,623
23004,17,16,16,16,14,12,12,12
23006,9,8,8,8,9,9,9,9
23007,7,8,9,9,10,10,10,10
23008,13,13,21,22,22,22,53,85
23009,14,14,14,14,13,13,13,13
23011,48,57,61,60,84,105,162,162
23013,28,28,28,28,29,31,32,32
23014,7,7,7,7,8,11,11,12
23015,10,11,12,12,12,12,13,13
23018,25,25,28,28,28,28,29,29
23019,19,21,21,22,22,22,22,22
23020,41,39,35,28,28,30,31,29
23021,49,49,50,50,56,56,64,73
23022,9,10,10,10,11,11,13,12
24002,27,30,30,31,46,59,59,58
24003,17,16,16,16,16,17,17,17
24004,36,31,32,33,32,33,32,30
24005,22,20,20,20,22,21,21,18
24006,37,37,39,42,45,40,37,37
24007,109,128,142,143,143,181,190,214
24008,8,8,8,8,8,9,8,8
25001,143,151,164,171,172,184,192,209
25003,6,10,12,12,14,14,14,14
25004,11,11,11,6,4,4,4,4
25006,13,13,14,17,32,58,58,55
25009,7,7,7,7,6,5,7,12
25016,68,68,77,85,84,85,86,86
26001,34,34,31,28,26,26,26,25
26002,43,43,46,48,60,56,55,55
26003,100,99,104,108,131,129,151,161
26004,69,71,74,75,75,77,81,76
26008,57,60,60,59,74,83,85,85
26009,39,39,42,43,95,96,97,98
26010,596,627,655,665,720,741,756,783
26011,14,13,13,13,13,13,13,13
26012,32,31,31,31,28,27,27,26
27001,143,131,129,133,144,154,172,178
27005,11,11,11,13,18,22,21,21
27006,9,10,10,10,17,20,24,22
27007,33,30,31,31,60,58,58,58
27008,5,5,5,5,5,8,10,10
28001,81,114,135,126,172,176,176,199
